volume_lookback,high_volume_percentile_threshold,atr_length,max_displacement_atr,near_vwap_threshold_atr,reversal_horizon_bars,trade_count,hit_rate,expectancy_after_cost,profit_factor,validation_status,passes_hard_filters
50,90.0,80,0.3,0.75,5,21,0.38095238095238093,-0.4624905833756895,0.5953207395463944,CANDIDATE,False
50,90.0,80,0.3,0.75,10,21,0.5238095238095238,-0.06842672881092378,0.9525598776814342,CANDIDATE,False
50,90.0,80,0.3,0.75,15,21,0.5238095238095238,-0.160554168693731,0.9104002779014547,CANDIDATE,False
50,90.0,80,0.3,0.75,20,21,0.7142857142857143,0.3484934503538257,1.2492630264792919,CANDIDATE,False
50,90.0,80,0.4,0.1,5,29,0.4482758620689655,-0.5080941146710568,0.5225192122792529,CANDIDATE,False
50,90.0,80,0.4,0.1,10,29,0.4827586206896552,-0.2558409786070115,0.8030389277804828,CANDIDATE,False
50,90.0,80,0.4,0.1,15,29,0.5172413793103449,-0.4587471096792483,0.7423233958564726,CANDIDATE,False
50,90.0,80,0.4,0.1,20,29,0.6551724137931034,-0.057712626920592494,0.9605447131971533,CANDIDATE,False
50,90.0,80,0.4,0.25,5,28,0.4642857142857143,-0.5191219932460497,0.525915987903205,CANDIDATE,False
50,90.0,80,0.4,0.25,10,28,0.5,-0.2578598166082884,0.807310518680762,CANDIDATE,False
50,90.0,80,0.4,0.25,15,28,0.5357142857142857,-0.4680125952188194,0.745200220374781,CANDIDATE,False
50,90.0,80,0.4,0.25,20,28,0.6785714285714286,-0.05265545236164014,0.9650792831329699,CANDIDATE,False
50,90.0,80,0.4,0.5,5,25,0.44,-0.5041831623385952,0.553345887368436,CANDIDATE,False
50,90.0,80,0.4,0.5,10,25,0.48,-0.24516952450430834,0.8291263419958946,CANDIDATE,False
50,90.0,80,0.4,0.5,15,25,0.52,-0.3457406365479983,0.8139579011257261,CANDIDATE,False
50,90.0,80,0.4,0.5,20,25,0.68,0.14745936345207156,1.1008613977100472,CANDIDATE,False
50,90.0,80,0.4,0.75,5,24,0.4166666666666667,-0.5621792604536798,0.5218886516340886,CANDIDATE,False
