trades,hit_rate,avg_winner,avg_loser,median_winner,median_loser,win_loss_ratio,expectancy_before_cost,expectancy_after_cost,cost_drag_per_trade,profit_factor,max_drawdown,positive_folds,min_fold_trades,fold_totals,fold_trade_counts,events,baseline_name,baseline_hit_rate,lift_pp,baseline_options,horizon_bars
558,0.7222222222222222,46.234928650334396,-111.38709677419355,27.59002514295571,-80.5,0.4150833443846992,3.4510326990766282,2.4510326990766282,1.0,1.0792166954002178,-1984.8893885716025,2,111,"[-392.0670928840027, -845.9584976399383, 1976.198125589748, 1239.8161120731384, -610.3124010541869]","[112, 112, 112, 111, 111]",579,random_direction,0.3673835125448029,35.48387096774193,"[{'name': 'opposite_direction', 'hit_rate': 0.0, 'expectancy_after_cost': -83.89626046890335, 'profit_factor': 0.0}, {'name': 'random_direction', 'hit_rate': 0.3673835125448029, 'expectancy_after_cost': -38.65805196720662, 'profit_factor': 0.3174653492189808}]",5
558,0.7365591397849462,49.83597260434306,-136.32993197278913,28.66666666666424,-100.0,0.365554151485164,1.7922665598297463,0.7922665598297464,1.0,1.0220595663972953,-2948.9712086568543,3,111,"[-1099.4654127562062, 37.1704323678714, 2145.152950116735, 1230.0905117430666, -1870.8637410864685]","[112, 112, 112, 111, 111]",579,random_direction,0.3727598566308244,36.37992831541219,"[{'name': 'opposite_direction', 'hit_rate': 0.0, 'expectancy_after_cost': -83.89626046890335, 'profit_factor': 0.0}, {'name': 'random_direction', 'hit_rate': 0.3727598566308244, 'expectancy_after_cost': -38.61328809356713, 'profit_factor': 0.34193029996956864}]",8
558,0.7526881720430108,50.23073700494639,-155.29710144927537,28.72278067827392,-107.75,0.32344928872579914,0.4012715807840163,-0.5987284192159837,1.0,0.9844108787306931,-3561.6259429554484,3,111,"[-1253.9741528654868, 292.8113062723023, 2195.1381058316874, 780.5650798283532, -2348.630796989375]","[112, 112, 112, 111, 111]",579,random_direction,0.38530465949820786,36.73835125448029,"[{'name': 'opposite_direction', 'hit_rate': 0.0, 'expectancy_after_cost': -83.89626046890335, 'profit_factor': 0.0}, {'name': 'random_direction', 'hit_rate': 0.38530465949820786, 'expectancy_after_cost': -38.73107148708616, 'profit_factor': 0.3497927847567783}]",10
558,0.7634408602150538,51.68094340515991,-169.43893129770993,30.307642436726383,-120.5,0.3050122130099767,0.676670054835343,-0.323329945164657,1.0,0.9918717766583975,-3778.915636462414,3,111,"[-788.1539084974465, 41.1465807565437, 2390.053853647645, 476.64776606435044, -2300.1124013729714]","[112, 112, 112, 111, 111]",579,random_direction,0.3924731182795699,37.096774193548384,"[{'name': 'opposite_direction', 'hit_rate': 0.0, 'expectancy_after_cost': -83.89626046890335, 'profit_factor': 0.0}, {'name': 'random_direction', 'hit_rate': 0.3924731182795699, 'expectancy_after_cost': -36.86246965531622, 'profit_factor': 0.37255445467203047}]",15
558,0.7813620071684588,53.50266901207853,-184.38114754098362,31.394902080706743,-117.25,0.29017429235918024,2.492228833810464,1.4922288338104643,1.0,1.037016323513136,-3100.292031162571,2,111,"[-559.6190208005683, -80.31188459950135, 2210.5159675236573, 704.7239294751307, -1442.6453023324793]","[112, 112, 112, 111, 111]",579,random_direction,0.3996415770609319,38.172043010752695,"[{'name': 'opposite_direction', 'hit_rate': 0.0, 'expectancy_after_cost': -83.89626046890335, 'profit_factor': 0.0}, {'name': 'random_direction', 'hit_rate': 0.3996415770609319, 'expectancy_after_cost': -36.33823719220262, 'profit_factor': 0.38376147846748054}]",20
558,0.8046594982078853,56.03628427579645,-227.38990825688074,32.789690648285614,-182.0,0.24643259107388643,1.6716696054347762,0.6716696054347763,1.0,1.0151214072676606,-4611.007311648384,3,111,"[202.58862512341875, -579.3593865981129, 2288.252164501486, 773.3794603148599, -2310.0692235090464]","[112, 112, 112, 111, 111]",579,random_direction,0.41935483870967744,38.53046594982079,"[{'name': 'opposite_direction', 'hit_rate': 0.0, 'expectancy_after_cost': -83.89626046890335, 'profit_factor': 0.0}, {'name': 'random_direction', 'hit_rate': 0.41935483870967744, 'expectancy_after_cost': -34.080896197727284, 'profit_factor': 0.4211539867488062}]",30
